path,percentage,emoji,state,detail,bytes,lines
"include/elit21/observability/Metric.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/observability/MetricRegistry.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/observability/PerformanceProfiler.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",335,14
"include/elit21/observability/StructuredLogger.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",329,14
"include/elit21/observability/TraceContext.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",321,14
"include/elit21/observability/Tracer.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/observability/UptimeMonitor.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",323,14
"include/elit21/orders/AddressValidationService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",331,14
"include/elit21/orders/AutomaticOrderProcessor.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",329,14
"include/elit21/orders/CustomerOrder.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/orders/CustomerOrderLine.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/orders/FreightSelectionPolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",327,14
"include/elit21/orders/OrderCancellationCoordinator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",339,14
"include/elit21/orders/OrderCaptureService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",321,14
"include/elit21/orders/OrderDeduplicationService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",333,14
"include/elit21/orders/OrderExceptionHandler.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/orders/OrderFraudScreen.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",315,14
"include/elit21/orders/OrderManager.h",90,"✅","IMPLÉMENTÉ","implémentation substantielle",1088,12
"include/elit21/orders/OrderMappingService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",321,14
"include/elit21/orders/OrderNormalizationService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",333,14
"include/elit21/orders/OrderPlacementCoordinator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",333,14
"include/elit21/orders/OrderPlacementSaga.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",319,14
"include/elit21/orders/OrderReconciliationService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",335,14
"include/elit21/orders/OrderRiskDecision.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/orders/OrderStateMachine.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/orders/OrderValidationService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",327,14
"include/elit21/orders/PartialOrderCoordinator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",329,14
"include/elit21/orders/PaymentAuthorizationGate.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",331,14
"include/elit21/orders/ShippingAddressSanitizer.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",331,14
"include/elit21/orders/SplitOrderPlanner.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/orders/SupplierOrder.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/orders/SupplierOrderLine.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/orders/SupplierOrderPaymentCoordinator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",345,14
"include/elit21/orders/SupplierOrderStatusSynchronizer.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",345,14
"include/elit21/platform/BusinessComponent.h",28,"🟠","SQUELETTE","implémentation superficielle",820,32
"include/elit21/platform/ManagedComponent.h",90,"✅","IMPLÉMENTÉ","implémentation substantielle",2673,93
"include/elit21/pricing/AliExpressCostCalculator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",333,14
"include/elit21/pricing/CurrencyConversionService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",335,14
"include/elit21/pricing/DutyEstimator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",311,14
"include/elit21/pricing/ExchangeRateCache.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",319,14
"include/elit21/pricing/FeeCalculator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",311,14
"include/elit21/pricing/FreightCostCalculator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",327,14
"include/elit21/pricing/MarginCalculator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/pricing/MinimumPriceGuard.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",319,14
"include/elit21/pricing/PriceAnomalyDetector.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/pricing/PriceChangeDecision.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",323,14
"include/elit21/pricing/PriceHistoryService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",323,14
"include/elit21/pricing/PricePolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",307,14
"include/elit21/pricing/PriceReconciliationService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",337,14
"include/elit21/pricing/PriceRoundingPolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",323,14
"include/elit21/pricing/PriceSynchronizationService.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",339,14
"include/elit21/pricing/PricingEngine.h",97,"✅","MÉTIER AVANCÉ","logique métier et intégration détectées",485,8
"include/elit21/pricing/PromotionalPricePlanner.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",331,14
"include/elit21/pricing/PsychologicalPricingPolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",337,14
"include/elit21/pricing/RepricingCoordinator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/pricing/ShopifyFeeEstimator.h",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",980,35
"include/elit21/pricing/TargetMarginPolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",321,14
"include/elit21/pricing/TaxEstimator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/progress/ProjectProgressAnalyzer.h",97,"✅","MÉTIER AVANCÉ","logique métier et intégration détectées",1645,55
"include/elit21/reports/DailyReportGenerator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/reports/FinancialReportGenerator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",333,14
"include/elit21/reports/InventoryReportGenerator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",333,14
"include/elit21/reports/MonthlyReportGenerator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",329,14
"include/elit21/reports/OrderReportGenerator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/reports/ProductReportGenerator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",329,14
"include/elit21/reports/Report.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",297,14
"include/elit21/reports/ReportExporter.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",313,14
"include/elit21/reports/ReportGenerator.h",68,"🟡","PARTIEL","interface ou module minimal",262,7
"include/elit21/reports/ReportScheduler.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",315,14
"include/elit21/reports/SupplierReportGenerator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",331,14
"include/elit21/reports/WeeklyReportGenerator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",327,14
"include/elit21/repositories/AuditRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/repositories/ConfigurationRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",341,14
"include/elit21/repositories/CustomerMessageRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",345,14
"include/elit21/repositories/CustomerRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",331,14
"include/elit21/repositories/DeadLetterRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",335,14
"include/elit21/repositories/FinancialLedgerRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",345,14
"include/elit21/repositories/IncidentRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",331,14
"include/elit21/repositories/InventoryRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",333,14
"include/elit21/repositories/MetricRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",327,14
"include/elit21/repositories/OrderRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/repositories/OutboxRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",327,14
"include/elit21/repositories/PriceHistoryRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",339,14
"include/elit21/repositories/ProductMappingRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",343,14
"include/elit21/repositories/ProductRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",329,14
"include/elit21/repositories/RefundRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",327,14
"include/elit21/repositories/ReturnRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",327,14
"include/elit21/repositories/ShipmentRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",331,14
"include/elit21/repositories/SupplierOrderRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",341,14
"include/elit21/repositories/SupplierRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",331,14
"include/elit21/repositories/TaskRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",323,14
"include/elit21/repositories/TokenRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/repositories/TrackingRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",331,14
"include/elit21/repositories/WebhookRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",329,14
"include/elit21/repositories/WorkflowInstanceRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",347,14
"include/elit21/resilience/BackoffPolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/resilience/Bulkhead.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",307,14
"include/elit21/resilience/CircuitBreaker.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",319,14
"include/elit21/resilience/DeadLetterQueue.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",321,14
"include/elit21/resilience/FailureClassifier.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/resilience/FallbackPolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",319,14
"include/elit21/resilience/IdempotencyGuard.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",323,14
"include/elit21/resilience/IdempotencyKey.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",319,14
"include/elit21/resilience/RateLimiter.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",313,14
"include/elit21/resilience/RecoveryManager.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",321,14
"include/elit21/resilience/RetryExecutor.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/resilience/RetryPolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",313,14
"include/elit21/resilience/TimeoutPolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/resilience/Watchdog.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",307,14
"include/elit21/returns/AliExpressDisputeAdapter.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",333,14
"include/elit21/returns/DisputeEvidenceBuilder.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",329,14
"include/elit21/returns/DisputeExceptionQueue.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",327,14
"include/elit21/returns/RefundCalculator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/returns/RefundCoordinator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",319,14
"include/elit21/returns/RefundDecision.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",313,14
"include/elit21/returns/RefundPolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/returns/ReturnEligibilityChecker.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",333,14
"include/elit21/returns/ReturnRequest.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",311,14
"include/elit21/returns/ReturnRequestProcessor.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",329,14
"include/elit21/returns/ReturnStateMachine.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",321,14
"include/elit21/returns/ShopifyRefundExecutor.h",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",1214,37
"include/elit21/risk/AnomalyDetector.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/risk/FraudIndicator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",307,14
"include/elit21/risk/FraudRiskEngine.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/risk/HighRiskOrderGuard.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",315,14
"include/elit21/risk/LossPreventionPolicy.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",319,14
"include/elit21/risk/RiskDecision.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",303,14
"include/elit21/risk/RiskEngine.h",68,"🟡","PARTIEL","interface ou module minimal",404,6
"include/elit21/risk/RiskRule.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",295,14
"include/elit21/risk/RiskRuleEngine.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",307,14
"include/elit21/risk/SupplierRiskMonitor.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/risk/TransactionRiskAnalyzer.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/scheduler/CronExpression.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/scheduler/Job.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",295,14
"include/elit21/scheduler/JobContext.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/scheduler/JobDefinition.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",315,14
"include/elit21/scheduler/JobRegistry.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",311,14
"include/elit21/scheduler/JobRepository.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",315,14
"include/elit21/scheduler/JobScheduler.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",313,14
"include/elit21/scheduler/JobStatus.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",307,14
"include/elit21/scheduler/RecurringJob.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",313,14
"include/elit21/scheduler/ScheduledJob.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",313,14
"include/elit21/scheduler/SchedulerClock.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/security/AccessToken.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/security/ApiCredential.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",313,14
"include/elit21/security/AuditChain.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",307,14
"include/elit21/security/Base64.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",299,14
"include/elit21/security/CertificateStore.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",319,14
"include/elit21/security/ConstantTimeCompare.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/security/CredentialManager.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",321,14
"include/elit21/security/Crypto.h",90,"✅","IMPLÉMENTÉ","implémentation substantielle",632,14
"include/elit21/security/DataEncryptor.h",90,"✅","IMPLÉMENTÉ","implémentation substantielle",822,24
"include/elit21/security/DataRedactor.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",353,14
"include/elit21/security/HmacSigner.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",307,14
"include/elit21/security/KeyDerivation.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",313,14
"include/elit21/security/KeyRotationManager.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",323,14
"include/elit21/security/Md5Digest.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",305,14
"include/elit21/security/RandomGenerator.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",317,14
"include/elit21/security/Secret.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",299,14
"include/elit21/security/SecretStore.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",309,14
"include/elit21/security/SecureBuffer.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",311,14
"include/elit21/security/Sha256Digest.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",311,14
"include/elit21/security/SignatureVerifier.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",321,14
"include/elit21/security/TokenVault.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",307,14
"include/elit21/security/WebhookReplayGuard.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",323,14
"include/elit21/serialization/CsvReader.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",315,14
"include/elit21/serialization/CsvWriter.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",315,14
"include/elit21/serialization/JsonDeserializer.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",329,14
"include/elit21/serialization/JsonDocument.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",321,14
"include/elit21/serialization/JsonSerializer.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",325,14
"include/elit21/serialization/JsonValue.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",315,14
"include/elit21/serialization/ModelSerializer.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",327,14
"include/elit21/serialization/QueryStringSerializer.h",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",339,14
"include/elit21/shopify/ShopifyApiVersion.h",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",1425,41
"include/elit21/shopify/ShopifyApiVersionGuard.h",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",1321,47
"include/elit21/shopify/ShopifyAppConfigGenerator.h",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",967,34
"include/elit21/shopify/ShopifyAutonomyEngine.h",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",1944,64
"include/elit21/shopify/ShopifyClient.h",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",4270,89
"include/elit21/shopify/ShopifyConfig.h",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",1145,34
"include/elit21/shopify/ShopifyEndpoints.h",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",970,26
"include/elit21/shopify/ShopifyError.h",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",1176,47
"include/elit21/shopify/ShopifyErrorMapper.h",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",914,26
"include/elit21/shopify/ShopifyGlobalId.h",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",1151,37
"include/elit21/shopify/ShopifyIdempotencyKey.h",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",553,21
"include/elit21/shopify/ShopifyIdempotencyStore.h",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",1378,44
"include/elit21/shopify/ShopifyModels.h",90,"✅","IMPLÉMENTÉ","implémentation substantielle",2729,109
"include/elit21/shopify/ShopifyMoney.h",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",1554,40
"include/elit21/shopify/ShopifyOrderAdmissionService.h",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",2053,25
"include/elit21/shopify/ShopifyOrderStateMachine.h",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",776,17
"include/elit21/shopify/ShopifyPrivacyService.h",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",1681,56
"include/elit21/shopify/ShopifyProductionReadiness.h",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",721,34
"include/elit21/shopify/ShopifyRateLimitState.h",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",1039,32
"include/elit21/shopify/ShopifyReconciliationCoordinator.h",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",1314,48
"include/elit21/shopify/ShopifyScopes.h",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",1252,36
"include/elit21/shopify/ShopifyServiceFactory.h",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",856,28
"include/elit21/shopify/ShopifyTimestamp.h",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",409,18
"include/elit21/shopify/ShopifyWebhook.h",90,"✅","IMPLÉMENTÉ","implémentation substantielle",419,8
"include/elit21/shopify/ShopifyWebhookProcessor.h",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",1168,39
"include/elit21/shopify/ShopifyWebhookRegistry.h",90,"✅","IMPLÉMENTÉ","implémentation substantielle",945,40
"include/elit21/shopify/auth/ShopifyAuthorizationUrlBuilder.h",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",889,33
"include/elit21/shopify/auth/ShopifyOAuthCallbackVerifier.h",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",1335,47
"include/elit21/shopify/auth/ShopifyOAuthClient.h",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",1539,43
"include/elit21/shopify/auth/ShopifyOAuthStateStore.h",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",946,35
"include/elit21/shopify/auth/ShopifyTokenManager.h",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",1218,37
"include/elit21/shopify/auth/ShopifyTokenRefreshPolicy.h",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",1087,29
"include/elit21/shopify/bulk/BulkDownloadManager.h",94,"✅","BULK SHOPIFY","pipeline asynchrone, JSONL ou upload vérifié",959,32
